flight_id,arrival_time,scheduled_time,actual_time,predicted_delay,final_delay,waiting_time,runway,aircraft_type,status
774,695.1,697.5989272915995,1337.4833333333331,2310.28759765625,38393.06436250402,38542.999999999985,R2,3007ee,LANDED
775,355.96666666666664,356.99172189131576,2839.85,2285.917236328125,148971.49668652104,149033.0,R1,3007ee,LANDED
776,572.6166666666667,577.2455242568474,2841.85,2306.573974609375,135876.26854458917,136154.0,R1,343545,LANDED
777,1206.3666666666666,1209.5805656379785,2843.85,2349.91650390625,98056.16606172129,98249.0,R1,344557,LANDED
778,1013.85,1018.5220195895286,2845.85,2336.638671875,109639.67882462828,109920.0,R1,344557,LANDED
779,750.3666666666667,753.4356647981508,2847.85,2317.939208984375,125664.86011211094,125849.0,R1,344557,LANDED
780,548.55,552.1102773219711,2849.85,2303.67333984375,137864.3833606817,138078.0,R1,344557,LANDED
781,403.8,406.7880252013216,2851.85,2288.79931640625,146703.7184879207,146883.0,R1,344557,LANDED
782,106.41666666666669,109.20977006276334,2853.85,759.1519775390625,164678.4137962342,164846.0,R1,344557,LANDED
783,1114.9333333333334,1116.1136866524594,2855.85,2340.197998046875,104384.17880085243,104455.0,R1,3444cf,LANDED
784,995.8,998.4602128115314,2857.85,2336.16064453125,111563.38723130811,111723.0,R1,3444cf,LANDED
785,854.3166666666667,855.8938662193676,2859.85,2323.560791015625,120237.36802683792,120332.0,R1,3444cf,LANDED
786,707.8333333333334,711.5194742207339,2861.85,2313.249267578125,129019.83154675597,129241.0,R1,3444cf,LANDED
787,602.6,605.5387857760524,2863.85,2298.6259765625,135498.67285343684,135675.0,R1,3444cf,LANDED
788,473.9166666666667,475.04805763288914,2865.85,2293.08837890625,143448.11654202663,143516.0,R1,3444cf,LANDED
789,354.3333333333333,356.4658817034574,2867.85,2286.74072265625,150683.04709779256,150811.0,R1,3444cf,LANDED
790,1108.75,1112.304034036475,2869.85,2334.1806640625,105452.7579578115,105666.0,R1,345206,LANDED
791,991.0833333333334,994.414481363242,2871.85,2335.954345703125,112646.13111820548,112846.0,R1,345206,LANDED
792,864.3,868.5209933451962,2873.85,2325.905517578125,120319.74039928823,120573.0,R1,345206,LANDED
793,719.5666666666667,723.7867444834635,2875.85,2317.228759765625,129123.7953309922,129377.0,R1,345206,LANDED
794,545.6,548.1884668256334,2877.85,2303.67333984375,139779.691990462,139935.0,R1,345206,LANDED
795,401.06666666666666,405.8083707495694,2879.85,2294.348876953125,148442.49775502583,148727.0,R1,345206,LANDED
796,990.45,992.9408192086888,2881.85,2332.215576171875,113334.55084747866,113484.0,R1,345646,LANDED
797,732.8333333333334,734.9969438619518,2883.85,2314.056640625,128931.18336828289,129061.0,R1,345646,LANDED
798,517.3166666666667,518.7733595068604,2885.85,2302.31494140625,142024.59842958837,142112.0,R1,345646,LANDED
799,1231.6,1236.5928218634951,2887.85,2351.144287109375,99075.43068819029,99375.0,R1,34608a,LANDED
800,1088.1,1089.2430172765917,2889.85,2338.69677734375,108036.41896340449,108105.0,R1,34608a,LANDED
801,934.9833333333332,936.7634611801128,2891.85,2325.948486328125,117305.19232919323,117412.0,R1,34608a,LANDED
802,785.7833333333333,790.7686974942135,2893.85,2318.606689453125,126184.87815034718,126484.0,R1,34608a,LANDED
803,441.35,446.0909262506085,2895.85,2291.860595703125,146985.5444249635,147270.0,R1,34608a,LANDED
804,1416.1333333333334,1418.0424491015506,2897.85,2362.303955078125,88788.45305390697,88903.0,R1,346614,LANDED
805,1176.4,1180.6641854448883,2899.85,2351.394775390625,103151.1488733067,103407.0,R1,346614,LANDED
806,972.05,973.1087422505568,2901.85,2334.51171875,115724.47546496658,115788.0,R1,346614,LANDED
807,861.05,865.3097267871766,2903.85,2321.34326171875,122312.41639276939,122568.0,R1,346614,LANDED
808,732.5833333333334,737.0699407227039,2905.85,2317.1494140625,130126.80355663777,130396.0,R1,346614,LANDED
809,603.0833333333334,607.3518729636747,2907.85,2303.434326171875,138029.8876221795,138286.0,R1,346614,LANDED
810,445.85,449.462891385796,2909.85,2293.22412109375,147623.22651685224,147840.0,R1,346614,LANDED
811,317.03333333333336,319.2616889457368,2911.85,2284.441162109375,155555.2986632558,155689.0,R1,346614,LANDED
812,1184.4,1186.008808275917,2913.85,2346.0390625,103670.47150344498,103767.0,R1,347307,LANDED
813,1064.6,1066.752118499882,2915.85,2345.028564453125,110945.87289000707,111075.0,R1,347307,LANDED
814,970.7,971.7173135647772,2917.85,2334.83984375,116767.96118611336,116829.0,R1,347307,LANDED
815,854.5833333333334,857.4840942066029,2919.85,2323.6806640625,123741.95434760381,123916.0,R1,347307,LANDED
816,670.8833333333333,672.3308392550327,2921.85,2313.564208984375,134971.14964469802,135058.0,R1,347307,LANDED
817,552.9166666666666,555.6158055249176,2923.85,2302.89404296875,142094.05166850495,142256.0,R1,347307,LANDED
818,453.7,458.01832412214793,2925.85,2303.974853515625,148069.9005526711,148329.0,R1,347307,LANDED
819,344.46666666666664,348.01633219774953,2927.85,2289.948974609375,154790.02006813503,155003.0,R1,347307,LANDED
820,867.7666666666667,872.1121975006008,2929.85,2333.041748046875,123464.26814996394,123725.0,R1,383d3a,LANDED
821,486.76666666666665,488.6656786620098,2931.85,2301.604248046875,146591.0592802794,146705.0,R1,3854dd,LANDED
822,411.4166666666667,413.6352103798733,2933.85,2288.10107421875,151212.8873772076,151346.0,R1,3854dd,LANDED
823,1206.85,1209.6510144545102,2935.85,2347.97900390625,103571.93913272939,103740.0,R1,3964ee,LANDED
824,996.0333333333332,998.7585556893164,2937.85,2337.9404296875,116345.486658641,116509.0,R1,3964ee,LANDED
825,827.6833333333333,829.839311064942,2939.85,2324.1630859375,126600.6413361035,126730.0,R1,3964ee,LANDED
826,653.0333333333333,655.3104765839236,2941.85,2307.98388671875,137192.3714049646,137329.0,R1,3964ee,LANDED
827,512.6,515.9622271595267,2943.85,2295.891357421875,145673.26637042838,145875.0,R1,3964ee,LANDED
828,385.45,387.42909128660585,2945.85,2282.557861328125,153505.25452280365,153624.0,R1,3964ee,LANDED
829,772.6,774.5465295397917,1339.4833333333331,2315.002685546875,33896.208227612486,34012.999999999985,R2,3978fc,LANDED
830,1124.2333333333331,1126.4267488946732,2947.85,2341.314453125,109285.3950663196,109417.00000000001,R1,3985ab,LANDED
831,974.05,976.4898076898164,2949.85,2328.345458984375,118401.611538611,118548.0,R1,3985ab,LANDED
832,857.4666666666667,859.8327976193494,2951.85,2318.56640625,125521.03214283902,125663.0,R1,3985ab,LANDED
833,704.05,705.0921580918332,2953.85,2308.2216796875,134925.47051448998,134988.0,R1,3985ab,LANDED
834,594.5,595.7791667701483,2955.85,2303.60400390625,141604.2499937911,141681.0,R1,3985ab,LANDED
835,405.01666666666665,406.021098598661,2957.85,2288.26611328125,153109.73408408032,153170.0,R1,3985ab,LANDED
836,859.5333333333333,863.0179456921727,2959.85,2328.080810546875,125809.92325846963,126019.0,R1,397c1c,LANDED
837,761.95,763.2857862727511,2961.85,2319.68408203125,131913.85282363492,131994.0,R1,400c1f,LANDED
838,568.6,572.0755289216651,2963.85,2302.126953125,143506.4682647001,143715.0,R1,400c1f,LANDED
839,1177.35,1181.7101760013006,2965.85,2343.446533203125,107048.38943992196,107310.0,R1,40615b,LANDED
840,1037.7666666666669,1040.6503127730423,2967.85,2334.6416015625,115631.98123361745,115804.99999999999,R1,40615b,LANDED
841,846.5166666666667,847.7601863141491,2969.85,2318.656005859375,127325.38882115105,127400.0,R1,40615b,LANDED
842,647.0833333333334,649.4437251072793,2971.85,2308.451171875,139344.37649356324,139486.0,R1,40615b,LANDED
843,498.06666666666666,499.5897026209093,2973.85,2301.140625,148455.61784274544,148547.0,R1,40615b,LANDED
844,1145.4833333333331,1150.303439975815,1341.4833333333331,2341.473876953125,11470.793601451081,11760.0,R2,40768a,LANDED
845,811.35,813.2400762632914,2975.85,2315.340576171875,129756.5954242025,129870.0,R1,40768a,LANDED
846,521.4,524.378734572321,2977.85,2297.039306640625,147208.27592566074,147387.0,R1,40768a,LANDED
847,14.033333333333331,17.205451011500717,2979.85,0.8216714262962341,177758.67293930994,177949.0,R1,40768a,LANDED
848,1094.1,1098.0651377067195,2981.85,2341.17822265625,113027.09173759683,113265.0,R1,407a20,LANDED
849,1001.3833333333332,1003.6732049791508,2983.85,2336.680419921875,118810.60770125095,118948.0,R1,407a20,LANDED
850,817.15,819.2190806619078,2985.85,2317.50146484375,129997.85516028553,130122.0,R1,4403de,LANDED
851,491.53333333333336,496.477745924628,2987.85,2294.807861328125,149482.3352445223,149779.0,R1,4403de,LANDED
852,464.98333333333335,468.5566822015478,2989.85,2303.247802734375,151277.59906790714,151492.0,R1,4408fb,LANDED
853,1268.2,1272.6352009084956,2991.85,2352.093505859375,103152.88794549026,103419.0,R1,440c1b,LANDED
854,308.25,310.9408141024481,2993.85,2284.068359375,160974.5511538531,161136.0,R1,440c1b,LANDED
855,201.46666666666667,204.61109053358345,2995.85,1645.7706298828125,167474.33456798497,167663.0,R1,440c1b,LANDED
856,1370.6,1372.531844852157,2997.85,2362.27001953125,97519.08930887058,97635.0,R1,461f4a,LANDED
857,1025.6833333333334,1029.9631959990838,2999.85,2337.105712890625,118193.20824005497,118450.0,R1,471f8d,LANDED
858,745.0666666666667,747.575443142057,3001.85,2311.212890625,135256.4734114766,135407.0,R1,471f8d,LANDED
859,515.9166666666666,517.877082514073,3003.85,2302.359619140625,149158.3750491556,149276.0,R1,471f8d,LANDED
860,346.51666666666665,348.4541739441971,3005.85,2287.332275390625,159443.7495633482,159560.0,R1,471f8d,LANDED
861,1025.9666666666667,1030.1003529835257,3007.85,2338.541015625,118664.97882098846,118913.0,R1,471ee2,LANDED
862,590.8666666666667,593.6082289833929,3009.85,2297.7080078125,144974.50626099642,145139.0,R1,471ee2,LANDED
863,383.9666666666666,387.7310056802293,3011.85,2289.88818359375,157447.13965918624,157673.0,R1,471ee2,LANDED
864,1083.05,1087.6333948716904,3013.85,2342.2939453125,115572.99630769857,115848.0,R1,473411,LANDED
865,907.55,910.256791591662,3015.85,2334.091064453125,126335.59250450027,126498.0,R1,473411,LANDED
866,731.4833333333333,733.8826499454153,3017.85,2317.531982421875,137038.04100327508,137182.0,R1,473411,LANDED
867,539.2,541.6459499902631,3019.85,2296.2333984375,148692.24300058422,148839.0,R1,473411,LANDED
868,340.31666666666666,341.4973683749316,3021.85,2288.875244140625,160821.1578975041,160892.0,R1,473411,LANDED
869,60.583333333333336,64.92867390711183,3023.85,473.9413146972656,177535.2795655733,177796.0,R1,473411,LANDED
870,1385.9333333333334,1387.7754881993344,3025.85,2361.69091796875,98284.47070803992,98395.0,R1,4851ae,LANDED
871,715.8833333333333,720.7062149004878,3027.85,2310.8505859375,138428.62710597072,138718.0,R1,4851ae,LANDED
872,1244.7833333333333,1248.3453979044036,3029.85,2352.388916015625,106890.27612573578,107104.0,R1,485874,LANDED
873,1022.7833333333332,1027.3218188065896,3031.85,2338.110107421875,120271.69087160462,120544.0,R1,485874,LANDED
874,938.9,942.0655351536244,3033.85,2330.81005859375,125507.06789078253,125697.0,R1,485874,LANDED
875,745.5,748.4341466186581,3035.85,2317.63037109375,137244.9512028805,137421.0,R1,485874,LANDED
876,628.0833333333334,631.8085890183546,3037.85,2307.5595703125,144362.4846588987,144586.0,R1,485874,LANDED
877,489.53333333333336,494.0390589989943,3039.85,2300.36767578125,152748.65646006033,153019.0,R1,485874,LANDED
878,366.3,371.2060277269147,3041.85,2289.910400390625,160238.6383363851,160533.0,R1,485874,LANDED
879,1061.0833333333333,1063.4124336493635,1343.4833333333331,2335.9287109375,16804.25398103818,16943.999999999993,R2,484c1b,LANDED
880,934.3666666666668,938.8580685396404,3043.85,2327.9150390625,126299.51588762156,126569.0,R1,484c1b,LANDED
881,802.8166666666667,804.6714067765101,3045.85,2318.526123046875,134470.71559340938,134582.0,R1,484c1b,LANDED
882,669.8333333333334,671.2667684836899,3047.85,2310.43212890625,142594.99389097857,142681.0,R1,484c1b,LANDED
883,557.55,560.6293131701102,3049.85,2305.26123046875,149353.2412097934,149538.0,R1,484c1b,LANDED
884,464.7,467.3110531076939,3051.85,2294.468017578125,155072.33681353834,155229.0,R1,484c1b,LANDED
885,352.8,355.4028417006437,3053.85,2284.591064453125,161906.82949796136,162063.0,R1,484c1b,LANDED
886,1195.6333333333334,1200.184645331283,3055.85,2354.59326171875,111339.92128012302,111613.0,R1,484f7e,LANDED
887,1087.0333333333333,1091.7050445039622,3057.85,2343.498046875,117968.69732976226,118249.0,R1,484f7e,LANDED
888,950.8666666666668,952.9079854933055,3059.85,2325.55078125,126416.52087040165,126539.0,R1,484f7e,LANDED
889,812.9,814.885160232563,3061.85,2321.7724609375,134817.8903860462,134937.0,R1,484f7e,LANDED
890,676.0833333333334,678.0648069160793,3063.85,2313.9931640625,143147.11158503522,143266.0,R1,484f7e,LANDED
891,538.7333333333333,540.9330101954362,1345.4833333333331,2303.968017578125,48273.01938827382,48404.999999999985,R2,484f7e,LANDED
892,384.53333333333336,385.7318868291172,3065.85,2287.594970703125,160807.08679025297,160879.0,R1,484f7e,LANDED
893,314.4,316.8136416228552,3067.85,2288.052734375,165062.18150262866,165207.0,R1,484f7e,LANDED
894,869.8166666666667,871.2370436445879,3069.85,2327.756103515625,131916.77738132473,132002.0,R1,494102,LANDED
895,556.7666666666667,559.4434727262927,3071.85,2307.826904296875,150744.39163642243,150905.0,R1,494102,LANDED
896,345.51666666666665,347.99536068897595,3073.85,2283.94677734375,163551.27835866145,163700.0,R1,494102,LANDED
897,1329.6666666666667,1331.9367499212435,3075.85,2355.272216796875,104634.79500472538,104771.0,R1,495037,LANDED
898,1045.5166666666669,1047.0867881830093,3077.85,2333.7548828125,121845.79270901944,121939.99999999999,R1,495037,LANDED
899,1152.7666666666669,1154.505322846178,3079.85,2339.138427734375,115520.68062922932,115624.99999999999,R1,49d4e4,LANDED
900,942.6,944.8412289312948,3081.85,2330.650634765625,128220.5262641223,128355.0,R1,49d4e4,LANDED
902,1117.3833333333334,1120.884792487366,3083.85,2335.14208984375,117777.91245075804,117988.0,R1,3c496e,LANDED
901,506.9166666666667,511.6290162347613,3085.85,2297.3603515625,154453.2590259143,154736.0,R1,49d4e4,LANDED
903,906.05,910.9484103166112,3087.85,2324.558349609375,130614.09538100334,130908.0,R1,3c496e,LANDED
904,616.5833333333334,619.7564782545101,3089.85,2300.271728515625,148205.6113047294,148396.0,R1,3c496e,LANDED
905,430.1,434.9435781200023,3091.85,2292.610595703125,159414.38531279986,159705.0,R1,3c496e,LANDED
906,1173.0166666666669,1175.4347764439624,3093.85,2345.9970703125,115104.91341336226,115249.99999999999,R1,3c64a7,LANDED
907,964.5333333333332,969.0078199452112,3095.85,2328.0048828125,127610.53080328731,127879.0,R1,3c64a7,LANDED
908,705.9333333333333,708.2513340103211,3097.85,2312.757080078125,143375.91995938073,143515.0,R1,3c64a7,LANDED
909,1132.8833333333334,1134.1016859651056,3099.85,2340.09033203125,117944.89884209365,118018.0,R1,3c65c8,LANDED
910,992.55,994.1514530974166,3101.85,2331.63623046875,126461.91281415499,126558.0,R1,3c65c8,LANDED
911,822.0833333333334,826.2392119758885,3103.85,2320.38330078125,136656.6472814467,136906.0,R1,3c65c8,LANDED
912,655.0833333333334,657.3380581354676,3105.85,2313.1650390625,146910.71651187193,147046.0,R1,3c65c8,LANDED
913,401.5,403.6831959209883,3107.85,2284.910888671875,162250.00824474072,162381.0,R1,3c65c8,LANDED
914,458.76666666666665,460.726921704102,3109.85,2298.4287109375,158947.38469775388,159065.0,R1,3c670c,LANDED
915,1069.2833333333333,1071.3566278782837,3111.85,2334.196533203125,122429.60232730297,122554.0,R1,3c66a5,LANDED
916,964.7333333333332,969.1210602322566,3113.85,2328.59619140625,128683.73638606459,128947.0,R1,3c66a5,LANDED
917,856.5333333333333,859.8399733397995,3115.85,2320.510009765625,135360.601599612,135559.0,R1,3c66a5,LANDED
918,709.0833333333334,713.0576488602853,3117.85,2309.242431640625,144287.54106838288,144526.0,R1,3c66a5,LANDED
919,503.28333333333336,506.7517289413607,3119.85,2297.515380859375,156785.89626351834,156994.0,R1,3c66a5,LANDED
920,394.1,395.2246879676524,3121.85,2287.594970703125,163597.51872194087,163665.0,R1,3c66a5,LANDED
921,1204.2833333333333,1206.697329557907,3123.85,2345.220703125,115029.16022652556,115174.0,R1,3c66e9,LANDED
922,974.5833333333334,979.2161732043973,3125.85,2328.300537109375,128798.02960773616,129076.0,R1,3c66e9,LANDED
923,791.8666666666667,795.4881883619455,3127.85,2319.112060546875,139941.70869828327,140159.0,R1,3c66e9,LANDED
924,553.1833333333333,554.3621780874513,3129.85,2308.091552734375,154529.26931475292,154600.0,R1,3c66e9,LANDED
925,432.95,435.9920183691563,3131.85,2300.936279296875,161751.47889785064,161934.0,R1,3c66e9,LANDED
926,292.0833333333333,294.8070360474616,3133.85,2287.05224609375,170342.5778371523,170506.0,R1,3c66e9,LANDED
927,560.6833333333333,562.0095331635732,3135.85,2307.826904296875,154430.4280101856,154510.0,R1,3cd437,LANDED
928,874.55,877.845348437882,3137.85,2321.05224609375,135600.27909372706,135798.0,R1,3e1d10,LANDED
929,508.8,511.9109881905331,3139.85,2297.403076171875,157676.34070856802,157863.0,R1,3e1d10,LANDED
930,813.5,815.9944982871534,3141.85,2328.318359375,139551.3301027708,139701.0,R1,3e31d8,LANDED
931,580.1,582.0050755820772,3143.85,2302.91015625,153710.69546507538,153825.0,R1,3e31d8,LANDED
932,769.55,772.061563909851,3145.85,2318.0498046875,142427.30616540893,142578.0,R1,3e35d4,LANDED
933,617.0166666666667,618.0171563677809,3147.85,2298.6259765625,151789.97061793314,151850.0,R1,3e35d4,LANDED
935,1302.0666666666666,1305.9775510304669,3149.85,2353.98779296875,110632.34693817198,110867.0,R1,3dd799,LANDED
934,1405.4,1409.673434950127,3151.85,2369.5625,104530.59390299238,104787.0,R1,3dd799,LANDED
936,1195.5166666666669,1199.1205805254513,3153.85,2346.13818359375,117283.76516847292,117499.99999999999,R1,3dd799,LANDED
938,842.6,846.5510518965975,3155.85,2319.513427734375,138557.93688620414,138795.0,R1,3dd799,LANDED
937,1100.0166666666669,1102.5177673015232,3157.85,2336.63525390625,123319.9339619086,123469.99999999999,R1,3dd799,LANDED
939,393.53333333333336,395.15283038981823,3159.85,2288.1806640625,165881.8301766109,165979.0,R1,3ff656,LANDED
940,1382.65,1384.7461096461964,3161.85,2360.15869140625,106626.23342122821,106752.0,R1,511108,LANDED
941,283.53333333333336,285.3448590400457,3163.85,2293.81787109375,172710.30845759725,172819.0,R1,511108,LANDED
942,1172.6666666666667,1177.5198142748154,3165.85,2349.238525390625,119299.81114351106,119591.0,R1,4b17e5,LANDED
943,1051.55,1055.836342400382,3167.85,2335.1328125,126720.81945597708,126978.0,R1,4b17e5,LANDED
944,523.5833333333334,524.8338094989423,3169.85,2297.3447265625,158700.97143006345,158776.0,R1,4b17e5,LANDED
945,393.1,395.9295118641613,3171.85,2291.303466796875,166555.22928815032,166725.0,R1,4b17e5,LANDED
946,1231.9166666666667,1234.4670489506198,3173.85,2352.231689453125,116362.9770629628,116516.0,R1,4b1a28,LANDED
947,1092.5666666666666,1094.7351901367886,3175.85,2337.863037109375,124866.88859179267,124997.0,R1,4b1a28,LANDED
948,980.25,981.5483498085886,3177.85,2323.91943359375,131778.09901148468,131856.0,R1,4b1a28,LANDED
949,858.7333333333333,862.5958974528132,3179.85,2324.114013671875,139035.24615283118,139267.0,R1,4b1a28,LANDED
950,756.4833333333333,761.1233435483867,3181.85,2316.67431640625,145243.5993870968,145522.0,R1,4b1a28,LANDED
951,649.6666666666666,652.8495383602063,3183.85,2311.31884765625,151860.02769838762,152051.0,R1,4b1a28,LANDED
952,544.1,549.0844257462967,3185.85,2301.65234375,158205.9344552222,158505.0,R1,4b1a28,LANDED
953,390.1,392.4164191425448,3187.85,2288.5888671875,167726.0148514473,167865.0,R1,4b1a28,LANDED
954,1257.0833333333333,1260.125500207561,3189.85,2353.397216796875,115783.46998754634,115966.0,R1,4b9065,LANDED
955,1083.1,1088.0343023068613,3191.85,2338.519775390625,126228.94186158832,126525.0,R1,4b9065,LANDED
956,1015.2,1016.3310559124328,3193.85,2337.673095703125,130651.13664525402,130719.0,R1,4b9065,LANDED
957,839.9,844.4079921813558,3195.85,2320.226318359375,141086.52046911864,141357.0,R1,4b9065,LANDED
958,763.0166666666667,764.3702381190179,3197.85,2311.90185546875,146008.78571285892,146090.0,R1,4b9065,LANDED
959,630.45,634.5765542634352,3199.85,2304.3095703125,153916.40674419387,154164.0,R1,4b9065,LANDED
960,516.5833333333334,519.6844058692488,3201.85,2301.314697265625,160929.93564784504,161116.0,R1,4b9065,LANDED
961,401.9666666666666,406.4885859098874,3203.85,2284.94384765625,167841.68484540677,168113.0,R1,4b9065,LANDED
962,337.6,341.7366104579653,3205.85,2287.283203125,171846.80337252206,172095.0,R1,4b9065,LANDED
963,187.51666666666668,189.9786430016454,3207.85,1373.9947509765625,181072.2814199013,181220.0,R1,4b9065,LANDED
964,1295.4666666666667,1296.5650812759254,3209.85,2347.903076171875,114797.09512344447,114863.0,R1,4ba953,LANDED
965,1051.4166666666667,1053.4193440689166,3211.85,2337.5263671875,129505.83935586501,129626.0,R1,4ba953,LANDED
966,784.0333333333333,785.7677288333925,3213.85,2316.5888671875,145684.93626999645,145789.0,R1,4ba953,LANDED
967,82.06666666666666,85.47909378160374,3215.85,475.58428955078125,187822.25437310376,188027.0,R1,4ba953,LANDED
968,1069.05,1073.6100979891603,1347.4833333333331,2337.644287109375,16432.39412065037,16705.999999999985,R2,4ba8cb,LANDED
969,943.8,944.9406785238032,3217.85,2328.236328125,136374.55928857182,136443.0,R1,4ba8cb,LANDED
970,843.2,844.6157444561211,3219.85,2324.699462890625,142514.05533263274,142599.0,R1,4ba8cb,LANDED
971,623.5333333333333,625.652834543724,3221.85,2297.8515625,155771.82992737656,155899.0,R1,4ba8cb,LANDED
972,373.95,376.5884039988791,3223.85,2287.259033203125,170835.69576006726,170994.0,R1,4ba8cb,LANDED
973,1126.5666666666666,1129.310324800274,3225.85,2346.326904296875,125792.38051198356,125957.0,R1,4ba9ec,LANDED
974,971.3166666666668,976.1140767986668,3227.85,2327.090576171875,135104.15539208,135392.0,R1,4ba9ec,LANDED
975,468.1,472.2870429046804,3229.85,2294.054443359375,165453.7774257192,165705.0,R1,4ba9ec,LANDED
976,317.46666666666664,319.5749330954758,3231.85,2288.875244140625,174736.50401427143,174863.0,R1,4ba9ec,LANDED
977,1156.8166666666666,1161.222078568641,3233.85,2343.05615234375,124357.67528588155,124622.0,R1,4bb844,LANDED
978,724.05,725.5223181465516,3235.85,2313.201416015625,150619.66091120688,150708.0,R1,4bb844,LANDED
979,1179.2333333333331,1182.481576299002,3237.85,2349.40771484375,123322.10542205987,123517.00000000001,R1,4d221e,LANDED
980,1013.4166666666666,1016.4827443953689,3239.85,2334.56787109375,133402.03533627788,133586.0,R1,4d221e,LANDED
981,845.5,846.8979810532854,3241.85,2318.525634765625,143697.12113680286,143781.0,R1,4d221e,LANDED
982,633.8333333333334,636.2185303441763,3243.85,2302.345947265625,156457.88817934942,156601.0,R1,4d221e,LANDED
983,375.9166666666667,377.0419915954749,3245.85,2289.140625,172128.48050427152,172196.0,R1,4d221e,LANDED
984,1314.3,1318.743516468823,3247.85,2359.205810546875,115746.38901187062,116013.0,R1,4ca798,LANDED
985,1154.9,1159.0564166865097,3249.85,2345.467529296875,125447.61499880941,125697.0,R1,4ca798,LANDED
986,1050.2833333333333,1052.4537217098327,3251.85,2336.71630859375,131963.77669741004,132094.0,R1,4ca798,LANDED
987,926.2833333333332,928.2823698354742,3253.85,2327.655517578125,139534.05780987153,139654.0,R1,4ca798,LANDED
988,778.2666666666667,780.5997734186094,3255.85,2318.923583984375,148515.01359488344,148655.0,R1,4ca798,LANDED
989,650.1,654.2452754374136,3257.85,2312.229248046875,156216.28347375517,156465.0,R1,4ca798,LANDED
990,461.6,463.4156071160722,3259.85,2297.512939453125,167786.06357303564,167895.0,R1,4ca798,LANDED
991,354.51666666666665,358.96283941802807,3261.85,2283.8232421875,174173.2296349183,174440.0,R1,4ca798,LANDED
992,1353.05,1354.1561446276585,3263.85,2364.80029296875,114581.63132234049,114648.0,R1,4cabc7,LANDED
993,273.9833333333333,275.4332733737403,3265.85,2281.53125,179425.0035975756,179512.0,R1,4cabc7,LANDED
994,1358.8333333333333,1361.5966727877562,3267.85,2359.414794921875,114375.19963273461,114541.0,R1,4cad4f,LANDED
995,1127.2833333333333,1129.8501619879833,3269.85,2335.514892578125,128399.99028072102,128554.0,R1,4cad4f,LANDED
996,855.5666666666667,859.1240749087806,3271.85,2320.852294921875,144763.55550547317,144977.0,R1,4cad4f,LANDED
997,542.1,544.2543001274994,3273.85,2301.8544921875,163775.74199235003,163905.0,R1,4cad4f,LANDED
998,1020.8666666666668,1024.3989531348882,3275.85,2338.01318359375,135087.06281190668,135299.0,R1,4caca4,LANDED
999,1015.7333333333332,1017.9682673479311,3277.85,2338.46728515625,135592.90395912415,135727.0,R1,4cafc3,LANDED
1000,811.9333333333333,816.1329744266529,3279.85,2327.2294921875,147823.02153440082,148075.0,R1,4cafc3,LANDED
